Post Index: 2 | Diff: 0.82 | Level: HIGH
Post Index: 1546 | Diff: 0.88 | Level: HIGH
Post Index: 1550 | Diff: 0.93 | Level: HIGH
Post Index: 1554 | Diff: 0.58 | Level: MED
Post Index: 1556 | Diff: 0.56 | Level: MED
Post Index: 1558 | Diff: 0.67 | Level: MED
Post Index: 1561 | Diff: 0.98 | Level: HIGH
Post Index: 1563 | Diff: 0.96 | Level: HIGH
Post Index: 1565 | Diff: 0.78 | Level: HIGH
Post Index: 1566 | Diff: 0.91 | Level: HIGH
Post Index: 1568 | Diff: 0.94 | Level: HIGH
Post Index: 1572 | Diff: 0.86 | Level: HIGH
Post Index: 1573 | Diff: 0.88 | Level: HIGH
Post Index: 1575 | Diff: 0.99 | Level: HIGH
Post Index: 1576 | Diff: 0.38 | Level: LOW
Post Index: 1577 | Diff: 0.98 | Level: HIGH
Post Index: 1579 | Diff: 0.89 | Level: HIGH
Post Index: 1586 | Diff: 1.80 | Level: HIGH
Post Index: 1587 | Diff: 0.97 | Level: HIGH
Post Index: 1592 | Diff: 0.96 | Level: HIGH
Post Index: 1595 | Diff: 0.92 | Level: HIGH
Post Index: 1596 | Diff: 0.78 | Level: HIGH
Post Index: 1600 | Diff: 0.71 | Level: HIGH
Post Index: 1601 | Diff: 0.89 | Level: HIGH
Post Index: 1602 | Diff: 0.66 | Level: MED
Post Index: 1604 | Diff: 0.88 | Level: HIGH
Post Index: 1605 | Diff: 0.92 | Level: HIGH
Post Index: 1606 | Diff: 0.96 | Level: HIGH
Post Index: 1611 | Diff: 1.66 | Level: HIGH
Post Index: 1614 | Diff: 0.67 | Level: MED
Post Index: 1615 | Diff: 0.85 | Level: HIGH
Post Index: 1616 | Diff: 0.77 | Level: HIGH
Post Index: 1617 | Diff: 0.82 | Level: HIGH
Post Index: 1619 | Diff: 0.86 | Level: HIGH
Post Index: 1621 | Diff: 0.59 | Level: MED
Post Index: 1626 | Diff: 0.95 | Level: HIGH
Post Index: 1628 | Diff: 0.32 | Level: LOW
Post Index: 1629 | Diff: 0.87 | Level: HIGH
Post Index: 1636 | Diff: 0.96 | Level: HIGH
Post Index: 1638 | Diff: 0.98 | Level: HIGH
Post Index: 1639 | Diff: 0.55 | Level: MED
Post Index: 1640 | Diff: 0.94 | Level: HIGH
Post Index: 1641 | Diff: 0.62 | Level: MED
Post Index: 1642 | Diff: 0.68 | Level: MED
Post Index: 1643 | Diff: 0.54 | Level: MED
Post Index: 1646 | Diff: 0.99 | Level: HIGH
Post Index: 1647 | Diff: 0.94 | Level: HIGH
Post Index: 1649 | Diff: 0.89 | Level: HIGH
Post Index: 1653 | Diff: 0.94 | Level: HIGH
Post Index: 1654 | Diff: 0.72 | Level: HIGH
Post Index: 1658 | Diff: 0.52 | Level: MED
Post Index: 1665 | Diff: 0.81 | Level: HIGH
Post Index: 1667 | Diff: 0.64 | Level: MED
Post Index: 1669 | Diff: 0.66 | Level: MED
Post Index: 1670 | Diff: 0.89 | Level: HIGH
Post Index: 1672 | Diff: 1.62 | Level: HIGH
Post Index: 1677 | Diff: 0.99 | Level: HIGH
Post Index: 1678 | Diff: 0.68 | Level: MED
Post Index: 1683 | Diff: 0.78 | Level: HIGH
Post Index: 1684 | Diff: 0.99 | Level: HIGH
Post Index: 1687 | Diff: 0.96 | Level: HIGH
Post Index: 1688 | Diff: 0.91 | Level: HIGH
Post Index: 1691 | Diff: 0.69 | Level: MED
Post Index: 1692 | Diff: 0.31 | Level: LOW
Post Index: 1693 | Diff: 0.94 | Level: HIGH
Post Index: 1694 | Diff: 0.97 | Level: HIGH
Post Index: 1696 | Diff: 0.99 | Level: HIGH
Post Index: 1697 | Diff: 0.62 | Level: MED
Post Index: 1700 | Diff: 0.89 | Level: HIGH
Post Index: 1703 | Diff: 0.72 | Level: HIGH
Post Index: 1707 | Diff: 0.85 | Level: HIGH
Post Index: 1708 | Diff: 0.66 | Level: MED
Post Index: 1709 | Diff: 0.75 | Level: HIGH
Post Index: 1712 | Diff: 0.77 | Level: HIGH
Post Index: 1715 | Diff: 0.73 | Level: HIGH
Post Index: 1717 | Diff: 0.51 | Level: MED
Post Index: 1718 | Diff: 0.83 | Level: HIGH
Post Index: 1720 | Diff: 0.78 | Level: HIGH
Post Index: 1721 | Diff: 0.77 | Level: HIGH
Post Index: 1723 | Diff: 0.99 | Level: HIGH
Post Index: 1724 | Diff: 0.70 | Level: HIGH
Post Index: 1725 | Diff: 0.72 | Level: HIGH
Post Index: 1728 | Diff: 0.85 | Level: HIGH
Post Index: 1734 | Diff: 0.86 | Level: HIGH
Post Index: 1739 | Diff: 0.61 | Level: MED
Post Index: 1744 | Diff: 0.95 | Level: HIGH
Post Index: 1746 | Diff: 0.60 | Level: MED
Post Index: 1747 | Diff: 0.32 | Level: LOW
Post Index: 1752 | Diff: 0.70 | Level: HIGH
Post Index: 1753 | Diff: 0.70 | Level: MED
Post Index: 1756 | Diff: 1.82 | Level: HIGH
Post Index: 1757 | Diff: 0.58 | Level: MED
Post Index: 1759 | Diff: 0.95 | Level: HIGH
Post Index: 1764 | Diff: 0.98 | Level: HIGH
Post Index: 1771 | Diff: 0.51 | Level: MED
Post Index: 1775 | Diff: 0.88 | Level: HIGH
Post Index: 1776 | Diff: 0.94 | Level: HIGH
Post Index: 1783 | Diff: 0.64 | Level: MED
Post Index: 1785 | Diff: 0.91 | Level: HIGH
Post Index: 1787 | Diff: 0.89 | Level: HIGH
Post Index: 1788 | Diff: 0.94 | Level: HIGH
Post Index: 1794 | Diff: 0.98 | Level: HIGH
Post Index: 1797 | Diff: 0.72 | Level: HIGH
Post Index: 1800 | Diff: 0.54 | Level: MED
Post Index: 1805 | Diff: 0.82 | Level: HIGH
Post Index: 1806 | Diff: 0.63 | Level: MED
Post Index: 1807 | Diff: 0.78 | Level: HIGH
Post Index: 1808 | Diff: 0.73 | Level: HIGH
Post Index: 1810 | Diff: 0.52 | Level: MED
Post Index: 1812 | Diff: 0.55 | Level: MED
Post Index: 1813 | Diff: 0.50 | Level: MED
Post Index: 1815 | Diff: 0.99 | Level: HIGH
Post Index: 1816 | Diff: 0.30 | Level: LOW
Post Index: 1819 | Diff: 0.62 | Level: MED
Post Index: 1820 | Diff: 0.50 | Level: MED
Post Index: 1822 | Diff: 0.94 | Level: HIGH
Post Index: 1823 | Diff: 0.88 | Level: HIGH
Post Index: 1824 | Diff: 0.72 | Level: HIGH
Post Index: 1828 | Diff: 1.60 | Level: HIGH
Post Index: 1833 | Diff: 1.24 | Level: HIGH
Post Index: 1835 | Diff: 0.74 | Level: HIGH
Post Index: 1836 | Diff: 1.81 | Level: HIGH
Post Index: 1837 | Diff: 0.64 | Level: MED
Post Index: 1838 | Diff: 0.36 | Level: LOW
Post Index: 1839 | Diff: 1.19 | Level: HIGH
Post Index: 1840 | Diff: 0.95 | Level: HIGH
Post Index: 1843 | Diff: 0.53 | Level: MED
Post Index: 1849 | Diff: 0.58 | Level: MED
Post Index: 1855 | Diff: 0.94 | Level: HIGH
Post Index: 1861 | Diff: 0.87 | Level: HIGH
Post Index: 1863 | Diff: 0.75 | Level: HIGH
Post Index: 1866 | Diff: 0.78 | Level: HIGH
Post Index: 1870 | Diff: 0.82 | Level: HIGH
Post Index: 1874 | Diff: 1.75 | Level: HIGH
Post Index: 1875 | Diff: 0.94 | Level: HIGH
Post Index: 1876 | Diff: 0.57 | Level: MED
Post Index: 1877 | Diff: 0.98 | Level: HIGH
Post Index: 1879 | Diff: 0.77 | Level: HIGH
Post Index: 1882 | Diff: 0.98 | Level: HIGH
Post Index: 1884 | Diff: 0.95 | Level: HIGH
Post Index: 1886 | Diff: 0.86 | Level: HIGH
Post Index: 1890 | Diff: 0.33 | Level: LOW
Post Index: 1892 | Diff: 0.59 | Level: MED
Post Index: 1895 | Diff: 0.76 | Level: HIGH
Post Index: 1897 | Diff: 0.88 | Level: HIGH
Post Index: 1899 | Diff: 0.95 | Level: HIGH
Post Index: 1900 | Diff: 0.90 | Level: HIGH
Post Index: 1901 | Diff: 0.91 | Level: HIGH
Post Index: 1902 | Diff: 0.92 | Level: HIGH
Post Index: 1912 | Diff: 0.83 | Level: HIGH
Post Index: 1913 | Diff: 0.83 | Level: HIGH
Post Index: 1926 | Diff: 0.98 | Level: HIGH
Post Index: 1930 | Diff: 0.95 | Level: HIGH
Post Index: 1931 | Diff: 0.62 | Level: MED
Post Index: 1932 | Diff: 0.82 | Level: HIGH
Post Index: 1935 | Diff: 0.65 | Level: MED
Post Index: 1936 | Diff: 0.85 | Level: HIGH
Post Index: 1939 | Diff: 0.63 | Level: MED
Post Index: 1943 | Diff: 0.92 | Level: HIGH
Post Index: 1947 | Diff: 0.52 | Level: MED
Post Index: 1952 | Diff: 0.90 | Level: HIGH
Post Index: 1953 | Diff: 0.96 | Level: HIGH
Post Index: 1961 | Diff: 0.32 | Level: LOW
Post Index: 1963 | Diff: 0.94 | Level: HIGH
Post Index: 1968 | Diff: 0.92 | Level: HIGH
Post Index: 1969 | Diff: 0.84 | Level: HIGH
Post Index: 1972 | Diff: 0.99 | Level: HIGH
Post Index: 1973 | Diff: 0.88 | Level: HIGH
Post Index: 1974 | Diff: 1.85 | Level: HIGH
Post Index: 1978 | Diff: 0.61 | Level: MED
Post Index: 1982 | Diff: 0.50 | Level: LOW
Post Index: 1983 | Diff: 0.52 | Level: MED
Post Index: 1989 | Diff: 0.64 | Level: MED
Post Index: 1991 | Diff: 0.89 | Level: HIGH
Post Index: 1992 | Diff: 0.83 | Level: HIGH
Post Index: 1994 | Diff: 0.55 | Level: MED
Post Index: 1995 | Diff: 1.82 | Level: HIGH
Post Index: 2001 | Diff: 0.89 | Level: HIGH
Post Index: 2002 | Diff: 0.94 | Level: HIGH
Post Index: 2003 | Diff: 0.87 | Level: HIGH
Post Index: 2010 | Diff: 0.78 | Level: HIGH
Post Index: 2013 | Diff: 0.71 | Level: HIGH
Post Index: 2014 | Diff: 0.92 | Level: HIGH
Post Index: 2017 | Diff: 0.88 | Level: HIGH
Post Index: 2020 | Diff: 0.56 | Level: MED
Post Index: 2023 | Diff: 0.75 | Level: HIGH
Post Index: 2030 | Diff: 1.72 | Level: HIGH
Post Index: 2033 | Diff: 0.93 | Level: HIGH
Post Index: 2036 | Diff: 1.51 | Level: HIGH
Post Index: 2043 | Diff: 0.33 | Level: LOW
Post Index: 2049 | Diff: 1.92 | Level: HIGH
Post Index: 2051 | Diff: 1.57 | Level: HIGH
Post Index: 2070 | Diff: 0.88 | Level: HIGH
Post Index: 2071 | Diff: 0.77 | Level: HIGH
Post Index: 2073 | Diff: 0.83 | Level: HIGH
Post Index: 2077 | Diff: 0.82 | Level: HIGH
Post Index: 2078 | Diff: 0.70 | Level: MED
Post Index: 2081 | Diff: 0.77 | Level: HIGH
Post Index: 2086 | Diff: 0.80 | Level: HIGH
Post Index: 2088 | Diff: 0.96 | Level: HIGH
Post Index: 2089 | Diff: 0.99 | Level: HIGH
Post Index: 2093 | Diff: 0.95 | Level: HIGH
Post Index: 2097 | Diff: 0.63 | Level: MED
Post Index: 2098 | Diff: 0.60 | Level: MED
Post Index: 2099 | Diff: 0.56 | Level: MED
Post Index: 2104 | Diff: 0.74 | Level: HIGH
Post Index: 2106 | Diff: 0.53 | Level: MED
Post Index: 2108 | Diff: 0.90 | Level: HIGH
Post Index: 2111 | Diff: 0.60 | Level: MED
Post Index: 2112 | Diff: 1.71 | Level: HIGH
Post Index: 2117 | Diff: 0.90 | Level: HIGH
Post Index: 2118 | Diff: 0.76 | Level: HIGH
Post Index: 2120 | Diff: 0.64 | Level: MED
Post Index: 2123 | Diff: 0.97 | Level: HIGH
Post Index: 2124 | Diff: 0.55 | Level: MED
Post Index: 2126 | Diff: 0.93 | Level: HIGH
Post Index: 2129 | Diff: 0.53 | Level: MED
Post Index: 2130 | Diff: 0.34 | Level: LOW
Post Index: 2131 | Diff: 0.92 | Level: HIGH
Post Index: 2132 | Diff: 0.62 | Level: MED
Post Index: 2133 | Diff: 0.94 | Level: HIGH
Post Index: 2136 | Diff: 0.94 | Level: HIGH
Post Index: 2141 | Diff: 0.61 | Level: MED
Post Index: 2143 | Diff: 0.63 | Level: MED
Post Index: 2144 | Diff: 0.88 | Level: HIGH
Post Index: 2148 | Diff: 0.79 | Level: HIGH
Post Index: 2151 | Diff: 0.76 | Level: HIGH
Post Index: 2152 | Diff: 0.69 | Level: MED
Post Index: 2153 | Diff: 0.93 | Level: HIGH
Post Index: 2155 | Diff: 0.89 | Level: HIGH
Post Index: 2158 | Diff: 0.91 | Level: HIGH
Post Index: 2160 | Diff: 0.91 | Level: HIGH
Post Index: 2163 | Diff: 0.52 | Level: MED
Post Index: 2173 | Diff: 0.77 | Level: HIGH
Post Index: 2175 | Diff: 0.85 | Level: HIGH
Post Index: 2177 | Diff: 1.87 | Level: HIGH
Post Index: 2179 | Diff: 0.91 | Level: HIGH
Post Index: 2181 | Diff: 0.82 | Level: HIGH
Post Index: 2184 | Diff: 0.97 | Level: HIGH
Post Index: 2185 | Diff: 0.80 | Level: HIGH
Post Index: 2187 | Diff: 0.79 | Level: HIGH
Post Index: 2192 | Diff: 0.88 | Level: HIGH
Post Index: 2196 | Diff: 0.91 | Level: HIGH
Post Index: 2197 | Diff: 0.70 | Level: HIGH
Post Index: 2198 | Diff: 0.94 | Level: HIGH
Post Index: 2200 | Diff: 0.65 | Level: MED
Post Index: 2203 | Diff: 0.96 | Level: HIGH
Post Index: 2205 | Diff: 0.93 | Level: HIGH
Post Index: 2214 | Diff: 0.74 | Level: HIGH
Post Index: 2215 | Diff: 0.32 | Level: LOW
Post Index: 2216 | Diff: 0.95 | Level: HIGH
Post Index: 2221 | Diff: 0.88 | Level: HIGH
Post Index: 2224 | Diff: 0.88 | Level: HIGH
Post Index: 2227 | Diff: 0.67 | Level: MED
Post Index: 2228 | Diff: 0.66 | Level: MED
Post Index: 2230 | Diff: 0.92 | Level: HIGH
Post Index: 2237 | Diff: 1.93 | Level: HIGH
Post Index: 2242 | Diff: 0.88 | Level: HIGH
Post Index: 2243 | Diff: 0.51 | Level: MED
Post Index: 2251 | Diff: 0.93 | Level: HIGH
Post Index: 2254 | Diff: 1.82 | Level: HIGH
Post Index: 2261 | Diff: 0.91 | Level: HIGH
Post Index: 2262 | Diff: 0.84 | Level: HIGH
Post Index: 2263 | Diff: 0.98 | Level: HIGH
Post Index: 2266 | Diff: 0.94 | Level: HIGH
Post Index: 2268 | Diff: 0.95 | Level: HIGH
Post Index: 2269 | Diff: 0.95 | Level: HIGH
Post Index: 2272 | Diff: 0.90 | Level: HIGH
Post Index: 2276 | Diff: 0.96 | Level: HIGH
Post Index: 2280 | Diff: 0.88 | Level: HIGH
Post Index: 2283 | Diff: 0.89 | Level: HIGH
Post Index: 2285 | Diff: 0.33 | Level: LOW
Post Index: 2288 | Diff: 0.33 | Level: LOW
Post Index: 2293 | Diff: 0.91 | Level: HIGH
Post Index: 2295 | Diff: 0.89 | Level: HIGH
Post Index: 2297 | Diff: 0.87 | Level: HIGH
Post Index: 2302 | Diff: 0.75 | Level: HIGH
Post Index: 2304 | Diff: 0.81 | Level: HIGH
Post Index: 2305 | Diff: 0.65 | Level: MED
Post Index: 2306 | Diff: 0.93 | Level: HIGH
Post Index: 2307 | Diff: 0.88 | Level: HIGH
Post Index: 2310 | Diff: 0.94 | Level: HIGH
Post Index: 2311 | Diff: 0.87 | Level: HIGH
Post Index: 2316 | Diff: 0.76 | Level: HIGH
Post Index: 2318 | Diff: 0.92 | Level: HIGH
Post Index: 2325 | Diff: 0.83 | Level: HIGH
Post Index: 2326 | Diff: 0.87 | Level: HIGH
Post Index: 2330 | Diff: 0.57 | Level: MED
Post Index: 2331 | Diff: 0.85 | Level: HIGH
Post Index: 2336 | Diff: 0.75 | Level: HIGH
Post Index: 2341 | Diff: 0.92 | Level: HIGH
Post Index: 2343 | Diff: 0.94 | Level: HIGH
Post Index: 2344 | Diff: 0.84 | Level: HIGH
Post Index: 2348 | Diff: 0.75 | Level: HIGH
Post Index: 2351 | Diff: 0.93 | Level: HIGH
Post Index: 2352 | Diff: 0.99 | Level: HIGH
Post Index: 2358 | Diff: 0.49 | Level: LOW
Post Index: 2359 | Diff: 0.89 | Level: HIGH
Post Index: 2360 | Diff: 0.88 | Level: HIGH
Post Index: 2361 | Diff: 0.72 | Level: HIGH
Post Index: 2365 | Diff: 0.88 | Level: HIGH
Post Index: 2375 | Diff: 0.31 | Level: LOW
Post Index: 2376 | Diff: 0.96 | Level: HIGH
Post Index: 2378 | Diff: 0.85 | Level: HIGH
Post Index: 2380 | Diff: 0.55 | Level: MED
Post Index: 2382 | Diff: 0.88 | Level: HIGH
Post Index: 2384 | Diff: 1.03 | Level: HIGH
Post Index: 2387 | Diff: 0.96 | Level: HIGH
Post Index: 2390 | Diff: 0.52 | Level: MED
Post Index: 2391 | Diff: 0.59 | Level: MED
Post Index: 2395 | Diff: 0.89 | Level: HIGH
Post Index: 2407 | Diff: 1.68 | Level: HIGH
Post Index: 2408 | Diff: 0.88 | Level: HIGH
Post Index: 2409 | Diff: 0.99 | Level: HIGH
Post Index: 2410 | Diff: 0.87 | Level: HIGH
Post Index: 2416 | Diff: 0.71 | Level: HIGH
Post Index: 2417 | Diff: 0.88 | Level: HIGH
Post Index: 2418 | Diff: 0.77 | Level: HIGH
Post Index: 2420 | Diff: 0.95 | Level: HIGH
Post Index: 2426 | Diff: 0.96 | Level: HIGH
Post Index: 2427 | Diff: 0.85 | Level: HIGH
Post Index: 2428 | Diff: 0.51 | Level: MED
Post Index: 2431 | Diff: 0.61 | Level: MED
Post Index: 2441 | Diff: 0.92 | Level: HIGH
Post Index: 2442 | Diff: 0.78 | Level: HIGH
Post Index: 2443 | Diff: 0.91 | Level: HIGH
Post Index: 2446 | Diff: 0.90 | Level: HIGH
Post Index: 2448 | Diff: 0.60 | Level: MED
Post Index: 2449 | Diff: 0.51 | Level: MED
Post Index: 2451 | Diff: 0.86 | Level: HIGH
Post Index: 2452 | Diff: 0.95 | Level: HIGH
Post Index: 2455 | Diff: 0.35 | Level: LOW
Post Index: 2458 | Diff: 1.49 | Level: HIGH
Post Index: 2462 | Diff: 0.43 | Level: LOW
Post Index: 2463 | Diff: 0.85 | Level: HIGH
Post Index: 2464 | Diff: 0.80 | Level: HIGH
Post Index: 2470 | Diff: 0.88 | Level: HIGH
Post Index: 2473 | Diff: 0.76 | Level: HIGH
Post Index: 2475 | Diff: 0.50 | Level: MED
Post Index: 2489 | Diff: 1.59 | Level: HIGH
Post Index: 2491 | Diff: 0.86 | Level: HIGH
Post Index: 2492 | Diff: 0.80 | Level: HIGH
Post Index: 2493 | Diff: 0.76 | Level: HIGH
Post Index: 2499 | Diff: 0.72 | Level: HIGH
Post Index: 2501 | Diff: 0.97 | Level: HIGH
Post Index: 2510 | Diff: 0.86 | Level: HIGH
Post Index: 2513 | Diff: 0.73 | Level: HIGH
Post Index: 2514 | Diff: 0.56 | Level: MED
Post Index: 2516 | Diff: 0.92 | Level: HIGH
Post Index: 2517 | Diff: 0.91 | Level: HIGH
Post Index: 2520 | Diff: 0.68 | Level: MED
Post Index: 2523 | Diff: 0.95 | Level: HIGH
Post Index: 2524 | Diff: 0.96 | Level: HIGH
Post Index: 2527 | Diff: 0.83 | Level: HIGH
Post Index: 2529 | Diff: 0.89 | Level: HIGH
Post Index: 2531 | Diff: 0.90 | Level: HIGH
Post Index: 2532 | Diff: 0.89 | Level: HIGH
Post Index: 2533 | Diff: 0.99 | Level: HIGH
Post Index: 2534 | Diff: 0.86 | Level: HIGH
Post Index: 2537 | Diff: 0.34 | Level: LOW
Post Index: 2545 | Diff: 0.92 | Level: HIGH
Post Index: 2546 | Diff: 0.75 | Level: HIGH
Post Index: 2547 | Diff: 0.95 | Level: HIGH
Post Index: 2551 | Diff: 0.91 | Level: HIGH
Post Index: 2554 | Diff: 0.87 | Level: HIGH
Post Index: 2555 | Diff: 0.99 | Level: HIGH
Post Index: 2556 | Diff: 0.72 | Level: HIGH
Post Index: 2557 | Diff: 0.99 | Level: HIGH
Post Index: 2558 | Diff: 0.76 | Level: HIGH
Post Index: 2559 | Diff: 0.80 | Level: HIGH
Post Index: 2561 | Diff: 0.93 | Level: HIGH
Post Index: 2562 | Diff: 0.94 | Level: HIGH
Post Index: 2563 | Diff: 0.52 | Level: MED
Post Index: 2571 | Diff: 0.94 | Level: HIGH
Post Index: 2578 | Diff: 0.82 | Level: HIGH
Post Index: 2582 | Diff: 0.90 | Level: HIGH
Post Index: 2585 | Diff: 0.79 | Level: HIGH
Post Index: 2586 | Diff: 0.84 | Level: HIGH
Post Index: 2593 | Diff: 1.31 | Level: HIGH
Post Index: 2594 | Diff: 0.90 | Level: HIGH
Post Index: 2604 | Diff: 0.52 | Level: MED
Post Index: 2606 | Diff: 0.88 | Level: HIGH
Post Index: 2607 | Diff: 0.74 | Level: HIGH
Post Index: 2610 | Diff: 0.52 | Level: MED
Post Index: 2611 | Diff: 0.92 | Level: HIGH
Post Index: 2612 | Diff: 0.34 | Level: LOW
Post Index: 2614 | Diff: 0.99 | Level: HIGH
Post Index: 2615 | Diff: 0.95 | Level: HIGH
Post Index: 2616 | Diff: 1.83 | Level: HIGH
Post Index: 2617 | Diff: 0.61 | Level: MED
Post Index: 2622 | Diff: 0.79 | Level: HIGH
Post Index: 2633 | Diff: 0.76 | Level: HIGH
Post Index: 2635 | Diff: 0.91 | Level: HIGH
Post Index: 2638 | Diff: 0.78 | Level: HIGH
Post Index: 2642 | Diff: 1.85 | Level: HIGH
Post Index: 2643 | Diff: 0.88 | Level: HIGH
Post Index: 2649 | Diff: 0.59 | Level: MED
Post Index: 2653 | Diff: 0.61 | Level: MED
Post Index: 2657 | Diff: 0.95 | Level: HIGH
Post Index: 2661 | Diff: 0.53 | Level: MED
Post Index: 2663 | Diff: 0.79 | Level: HIGH
Post Index: 2665 | Diff: 0.95 | Level: HIGH
Post Index: 2666 | Diff: 0.92 | Level: HIGH
Post Index: 2669 | Diff: 0.66 | Level: MED
Post Index: 2670 | Diff: 0.72 | Level: HIGH
Post Index: 2673 | Diff: 0.91 | Level: HIGH
Post Index: 2675 | Diff: 0.86 | Level: HIGH
Post Index: 2679 | Diff: 0.63 | Level: MED
Post Index: 2681 | Diff: 0.94 | Level: HIGH
Post Index: 2682 | Diff: 0.93 | Level: HIGH
Post Index: 2683 | Diff: 0.93 | Level: HIGH
Post Index: 2684 | Diff: 0.55 | Level: MED
Post Index: 2688 | Diff: 0.48 | Level: LOW
Post Index: 2694 | Diff: 0.78 | Level: HIGH
Post Index: 2701 | Diff: 0.98 | Level: HIGH
Post Index: 2705 | Diff: 0.91 | Level: HIGH
Post Index: 2707 | Diff: 0.88 | Level: HIGH
Post Index: 2709 | Diff: 0.30 | Level: LOW
Post Index: 2710 | Diff: 0.99 | Level: HIGH
Post Index: 2711 | Diff: 0.81 | Level: HIGH
Post Index: 2714 | Diff: 0.95 | Level: HIGH
Post Index: 2719 | Diff: 0.70 | Level: HIGH
Post Index: 2721 | Diff: 0.63 | Level: MED
Post Index: 2723 | Diff: 0.39 | Level: LOW
Post Index: 2724 | Diff: 0.90 | Level: HIGH
Post Index: 2726 | Diff: 0.78 | Level: HIGH
Post Index: 2727 | Diff: 0.88 | Level: HIGH
Post Index: 2728 | Diff: 1.90 | Level: HIGH
Post Index: 2737 | Diff: 0.63 | Level: MED
Post Index: 2740 | Diff: 0.88 | Level: HIGH
Post Index: 2746 | Diff: 0.88 | Level: HIGH
Post Index: 2749 | Diff: 0.98 | Level: HIGH
Post Index: 2750 | Diff: 0.93 | Level: HIGH
Post Index: 2754 | Diff: 0.89 | Level: HIGH
Post Index: 2755 | Diff: 0.52 | Level: MED
Post Index: 2760 | Diff: 0.99 | Level: HIGH
Post Index: 2761 | Diff: 0.73 | Level: HIGH
Post Index: 2765 | Diff: 0.93 | Level: HIGH
Post Index: 2766 | Diff: 0.55 | Level: MED
Post Index: 2768 | Diff: 0.58 | Level: MED
Post Index: 2769 | Diff: 0.71 | Level: HIGH
Post Index: 2772 | Diff: 0.80 | Level: HIGH
Post Index: 2774 | Diff: 0.95 | Level: HIGH
Post Index: 2775 | Diff: 0.82 | Level: HIGH
Post Index: 2776 | Diff: 0.75 | Level: HIGH
Post Index: 2778 | Diff: 0.68 | Level: MED
Post Index: 2779 | Diff: 0.68 | Level: MED
Post Index: 2781 | Diff: 0.85 | Level: HIGH
Post Index: 2782 | Diff: 0.31 | Level: LOW
Post Index: 2784 | Diff: 0.82 | Level: HIGH
Post Index: 2785 | Diff: 0.92 | Level: HIGH
Post Index: 2786 | Diff: 0.88 | Level: HIGH
Post Index: 2787 | Diff: 0.35 | Level: LOW
Post Index: 2789 | Diff: 0.86 | Level: HIGH
Post Index: 2796 | Diff: 0.31 | Level: LOW
Post Index: 2799 | Diff: 0.93 | Level: HIGH
Post Index: 2800 | Diff: 0.88 | Level: HIGH
Post Index: 2804 | Diff: 0.60 | Level: MED
Post Index: 2805 | Diff: 0.91 | Level: HIGH
Post Index: 2807 | Diff: 0.90 | Level: HIGH
Post Index: 2812 | Diff: 0.80 | Level: HIGH
Post Index: 2813 | Diff: 0.55 | Level: MED
Post Index: 2823 | Diff: 0.91 | Level: HIGH
Post Index: 2830 | Diff: 1.91 | Level: HIGH
Post Index: 2831 | Diff: 0.81 | Level: HIGH
Post Index: 2833 | Diff: 0.73 | Level: HIGH
Post Index: 2834 | Diff: 0.84 | Level: HIGH
Post Index: 2836 | Diff: 0.93 | Level: HIGH
Post Index: 2841 | Diff: 0.73 | Level: HIGH
Post Index: 2844 | Diff: 0.60 | Level: MED
Post Index: 2848 | Diff: 0.76 | Level: HIGH
Post Index: 2854 | Diff: 0.60 | Level: MED
Post Index: 2857 | Diff: 0.34 | Level: LOW
Post Index: 2860 | Diff: 0.64 | Level: MED
Post Index: 2861 | Diff: 0.86 | Level: HIGH
Post Index: 2866 | Diff: 0.96 | Level: HIGH
Post Index: 2868 | Diff: 0.87 | Level: HIGH
Post Index: 2870 | Diff: 0.82 | Level: HIGH
Post Index: 2874 | Diff: 1.40 | Level: HIGH
Post Index: 2876 | Diff: 1.54 | Level: HIGH
Post Index: 2878 | Diff: 0.97 | Level: HIGH
Post Index: 2880 | Diff: 1.39 | Level: HIGH
Post Index: 2881 | Diff: 0.78 | Level: HIGH
Post Index: 2887 | Diff: 0.99 | Level: HIGH
Post Index: 2905 | Diff: 0.93 | Level: HIGH
Post Index: 2907 | Diff: 0.82 | Level: HIGH
Post Index: 2917 | Diff: 0.92 | Level: HIGH
Post Index: 2923 | Diff: 0.76 | Level: HIGH
Post Index: 2927 | Diff: 0.84 | Level: HIGH
Post Index: 2928 | Diff: 0.89 | Level: HIGH
Post Index: 2936 | Diff: 0.89 | Level: HIGH
Post Index: 2938 | Diff: 0.76 | Level: HIGH
Post Index: 2944 | Diff: 0.35 | Level: LOW
Post Index: 2945 | Diff: 0.61 | Level: MED
Post Index: 2947 | Diff: 0.87 | Level: HIGH
Post Index: 2948 | Diff: 0.67 | Level: MED
Post Index: 2951 | Diff: 0.36 | Level: LOW
Post Index: 2956 | Diff: 1.84 | Level: HIGH
Post Index: 2959 | Diff: 0.86 | Level: HIGH
Post Index: 2964 | Diff: 0.58 | Level: MED
Post Index: 2970 | Diff: 0.64 | Level: MED
Post Index: 2971 | Diff: 0.81 | Level: HIGH
Post Index: 2973 | Diff: 0.57 | Level: MED
Post Index: 2974 | Diff: 0.50 | Level: MED
Post Index: 2975 | Diff: 0.84 | Level: HIGH
Post Index: 2976 | Diff: 0.89 | Level: HIGH
Post Index: 2978 | Diff: 0.70 | Level: MED
Post Index: 2983 | Diff: 0.54 | Level: MED
